1.860936,-0.207383,0.261557,-0.214562,-0.277557,0.025668,0.126701,-0.306756,-0.213076,0.088728
1.698819,-0.30395550000000005,0.1957355,-0.23307175,-0.3472385,-0.00976225,0.09489725,-0.3610395,-0.20773175,0.10485325
1.5641285,-0.537696,0.155904,-0.05566400000000001,-0.4175095,-0.100905,-0.0394135,-0.323255,-0.1013855,0.1028975
1.17679425,-0.4928125,-0.06946749999999999,0.16463449999999996,-0.4100745,-0.21362675,-0.08659,-0.23097,-0.08983399999999998,-0.002482
1.261441,-0.63835,0.217443,0.263384,-0.510697,0.020526,-0.217709,-0.219071,-0.033314,-0.175986
1.303905,0.067256,0.59772,-0.271474,-0.014826,0.113175,-0.05823,-0.173138,0.093058,0.099247
1.712491,-0.584217,0.560276,-0.226973,0.005664750000000001,0.07399999999999998,-0.197824,-0.173795,-0.1368005,0.046989
1.561856,-0.5188005,0.32119,-0.072718,-0.075766,-0.1251935,-0.335502,-0.10596249999999999,-0.098871,0.06609
1.6018655,-0.62168675,0.4321695,0.03883675,-0.049433499999999984,-0.15990025,-0.29223450000000006,-0.1115735,-0.166034,0.07614474999999998
1.334578,-0.542157,0.558104,0.470417,-0.251754,-0.331181,-0.007967999999999998,-0.188285,-0.13861,0.054478
1.462484,0.174066,0.505133,-0.374302,-0.137429,-0.00083,0.053888,-0.23763,0.120636,0.193254
1.51770825,-0.13704424999999998,0.34954775000000005,-0.1519025,-0.205258,0.0354175,0.06769525000000001,-0.24643,-0.012178749999999997,0.195199
2.0352325,-0.988774,0.498031,-0.129373,-0.3148735,0.022334,-0.017085,-0.4763585,-0.1201895,0.214171
1.27063075,-0.5312355,0.28108475,0.14963774999999999,-0.39851075,-0.18086125,-0.14945525,-0.336684,0.014471,0.1205615
1.633764,-0.935421,0.574273,0.269021,-0.396788,-0.122981,-0.152855,-0.268283,0.095911,-0.015915
1.160837,0.078806,0.237706,-0.010878,0.173073,-0.012922,-0.071948,0.028707,0.07481999999999998,0.146297
1.51283275,-0.45322175,0.30623525,-0.05157075,0.1931445,0.0129555,-0.0922555,-0.230024,-0.13243700000000003,0.10604475
1.6249395,-0.8639205,0.564434,-0.067248,-0.1929155,-0.029635999999999992,-0.025817,-0.3734935,-0.1587915,0.158956
1.667253,-1.06939825,0.87966775,-0.022534,-0.4165165,-0.15815325,-0.1269895,-0.249604,0.04844900000000001,-0.0385265
1.335523,-1.090194,0.832941,0.144356,-0.395826,-0.05633,-0.283548,-0.268979,0.09866,-0.098007
1.66567,-0.251224,0.30971,-0.371666,-0.21593,0.255584,0.048732,-0.115333,0.063014,0.156787
1.616784,-0.373741,0.264209,-0.391096,-0.100301,0.046133,-0.07624799999999998,-0.176394,-0.157841,0.329654
1.678263,-0.668299,0.309991,-0.106823,-0.245288,-0.148974,-0.158393,-0.059683,-0.293401,0.08855
1.513187,-0.782704,0.289054,0.256406,-0.210291,-0.278591,-0.193769,-0.139636,-0.08706,0.118787
1.2513550000000002,-0.875268,0.593917,0.332128,-0.387802,-0.113938,-0.130651,-0.258918,0.002197,0.021173
1.316781,0.208962,0.247252,-0.122314,0.038262,0.028536,-0.165629,-0.145149,0.11260800000000003,0.108192
1.38565,-0.062288,0.264708,-0.2348665,-0.010001000000000003,-0.0176075,-0.108305,-0.321708,0.035035000000000004,0.16567199999999999
1.788249,-0.768673,0.283067,0.081496,-0.189915,-0.122166,-0.273674,-0.23823,0.048968,0.223579
1.6091834999999999,-0.83618,0.437777,0.267116,-0.2803705,-0.26372399999999996,-0.237493,-0.1949885,0.009798500000000003,0.097576
1.622524,-0.763775,0.644036,0.389923,-0.304381,-0.241366,-0.180656,-0.159602,0.010511,0.052609
1.298242,-0.145848,0.602439,-0.558909,0.001086,0.285956,-0.238774,-0.188824,-0.040123,0.122868
1.40098325,-0.10801275,0.46417275,-0.55935175,-0.1257995,0.04856175,-0.365727,-0.21700475,0.015155249999999997,0.185168
1.2231725000000002,-0.282038,0.482485,-0.2222905,-0.2982115,-0.0338,-0.2260095,-0.35576,0.0442975,0.2300875
1.09244725,-0.5452605,0.6680780000000001,-0.0598565,-0.3486165,-0.17278374999999999,-0.26666925,-0.214853,0.07391074999999998,0.12043599999999997
0.893762,-0.589257,0.889266,0.122634,-0.420706,-0.11013,-0.215093,-0.271401,0.095645,-0.134627
1.685639,-0.170479,0.57703,-0.756917,-0.430485,0.307383,0.000945,-0.126192,0.000879,-0.047986
1.679947,-0.3451255,0.5511250000000001,-0.66623075,-0.4999485,0.27287025,-0.0834895,-0.312973,-0.08905125,0.03805575
1.5644305,-0.480365,0.364499,-0.3617795,-0.407222,0.022924,-0.166904,-0.3658465,-0.0290625,0.14218999999999998
1.51723175,-0.6914025,0.4082435,-0.1941635,-0.41086975,0.01683225,-0.3011835,-0.30856500000000003,0.090012,0.0327335
1.493634,-0.7494429999999999,0.704848,0.03515,-0.616608,-0.001447,-0.122072,-0.283037,0.043216,-0.010643
1.516243,-0.421519,0.310573,-0.202095,-0.027017,0.267714,0.051747,-0.261525,-0.086583,0.102423
1.72206875,-0.579426,0.32590925,-0.1248755,-0.28779125,-0.10709725,-0.0225925,-0.3430405,-0.10609950000000001,0.19057475
1.6230435,-0.7255709999999999,0.4477195,0.196683,-0.3523355,-0.1823245,-0.215834,-0.221373,0.1320585,0.0546665
1.52640775,-0.92795575,0.6324652500000001,0.2833655,-0.36175525,-0.02067925,-0.29032,-0.26958,0.1809275,-0.1087255
1.454448,-0.690366,0.678094,0.253824,-0.446628,-0.062333,-0.208914,-0.260407,0.071448,-0.13373
1.720754,0.010479,0.354998,-0.515847,-0.176563,0.225939,-0.120848,-0.146941,-0.11194,0.069714
1.3711145,-0.276877,0.240209,-0.2137935,-0.206889,0.037954,-0.1608475,-0.280726,-0.16044750000000002,0.080178
1.62503,-0.380361,0.106447,0.278826,-0.183639,-0.127615,-0.271942,-0.265499,-0.001553,0.142535
1.384102,-0.5099785,0.26160300000000003,0.334894,-0.2434975,-0.1265015,-0.2852615,-0.1342105,0.040398,0.030108
1.351184,-0.677556,0.404298,0.35881,-0.170452,-0.201633,-0.259083,-0.098875,-0.036473,0.034121
1.143824,-0.363423,0.816897,-0.426212,-0.11781,0.266063,-0.104472,-0.159541,0.034705,0.064737
1.3339115,-0.5438885,0.54802,-0.3408295,-0.10729300000000001,0.24861,-0.23696,-0.34081300000000003,-0.0500145,0.12014
1.612976,-0.420729,0.436955,-0.093796,-0.189156,-0.101801,-0.315215,-0.234513,-0.047591,0.200807
1.272087,-0.385767,0.4002005,0.2419935,-0.1164405,-0.181046,-0.32618,-0.110607,0.0011349999999999986,0.0667105
1.057251,-0.514995,0.494061,0.551688,-0.013465,-0.444286,-0.10689,-0.165313,-0.06621,0.038621
0.8005219999999998,0.395285,0.493002,-0.253173,0.115512,0.010137,0.083276,-0.029377,-0.004827,0.108569
0.766207,0.30736,0.30486,-0.347587,0.1767045,-0.0405255,-0.010539499999999999,-0.2295345,-0.069685,0.1378975
0.994979,0.006343,0.330657,-0.193302,0.020258,-0.25223,-0.092747,-0.332451,-0.016312,0.260521
0.7947039999999999,-0.2124085,0.29326,0.3435275,-0.1336455,-0.368935,-0.0488825,-0.2916675,0.0447315,0.08696199999999998
0.658688,-0.234403,0.556802,0.349818,-0.203088,-0.271299,-0.002447,-0.432495,0.054131,0.023707
1.537183,-0.019954,0.289778,-0.31196,-0.109311,0.423848,0.043656,-0.126077,0.068359,0.047961
1.508556,-0.291514,0.43243,-0.402846,-0.154087,0.222237,-0.029452,-0.220182,-0.019951,0.176791
1.714003,-0.392106,0.211441,-0.07974499999999998,-0.188361,0.050761,-0.19096,-0.368236,-0.10472600000000001,0.104525
1.248918,-0.493949,0.550772,0.162857,-0.283755,-0.042731,-0.256534,-0.150737,0.093485,-0.006013
1.314084,-0.576264,0.64117,0.316284,-0.382053,-0.019413,-0.238557,-0.251735,0.11619,-0.125248
0.909315,-0.112361,0.7496049999999999,-0.536469,-0.097017,0.368622,-0.110583,-0.107461,0.127103,0.017513
1.22159275,-0.2129415,0.3737425,-0.32921375,-0.023994,0.329274,-0.20661875,-0.309389,0.073817,0.12406125
1.2756515,-0.377824,0.419594,-0.1997335,-0.0826385,0.181794,-0.2453815,-0.253315,0.017141,0.238529
1.058011,-0.47614325,0.64330975,-0.025557,-0.21391975,0.02697975,-0.24466175,-0.20009725,0.07753875,0.1486365
0.871575,-0.392858,0.7615889999999998,0.066469,-0.249898,-0.040181,-0.28855,-0.200807,0.107939,0.028734
1.150639,-0.190578,0.562465,-0.146862,0.324414,-0.04772,-0.122438,-0.029703,-0.094095,0.158405
1.3147942499999998,-0.2201705,0.367359,-0.1690565,0.13401625,0.016709,-0.031159,-0.27566525,-0.26391925,0.2339975
1.3364474999999998,-0.349059,0.469375,-0.084149,-0.135242,-0.281385,-0.022249,-0.2289865,-0.287929,0.30309149999999996
0.99563525,-0.31384875,0.452466,0.1438265,-0.134507,-0.44502325,-0.0166395,-0.1911695,-0.1610925,0.170724
0.744143,-0.268284,0.667431,0.181007,-0.207869,-0.285421,-0.075059,-0.25867,-0.07367899999999998,0.021505
1.13164,0.270279,0.739673,-0.310325,-0.214623,0.168158,-0.178383,-0.12179400000000003,0.098868,0.112257
1.4049205,0.06789,0.47784,-0.490757,-0.16685899999999998,0.2406635,-0.10588,-0.28073000000000004,0.0131165,0.0902235
1.460078,-0.219225,0.174257,-0.257044,-0.199549,0.13368,-0.099538,-0.393757,-0.177242,0.030802
1.415121,-0.445939,0.4809415,-0.172991,-0.4318425,-0.032411,-0.177412,-0.2958645,-0.007811000000000003,0.0049345
1.119945,-0.429497,0.530462,0.123055,-0.425122,-0.099275,-0.168386,-0.355327,0.055851,-0.005008
1.399128,-0.343207,0.716811,-0.585551,-0.259544,0.391923,-0.031476,-0.274924,0.113393,0.099427
1.6344699999999999,-0.492052,0.408192,-0.3710975,-0.218368,0.2572415,-0.0491645,-0.3937495,-0.076438,0.09418199999999997
1.473706,-0.48322,0.474933,-0.208832,-0.338618,-0.028148,-0.198683,-0.29438,-0.061778,0.152167
0.1641175,-0.0148765,0.4237385,0.016581,-0.167918,-0.17895149999999999,-0.28801849999999996,-0.201614,0.012311,0.065338
1.375627,-0.792459,0.978507,-0.015287,-0.515855,0.014642,-0.269192,-0.363116,0.133912,-0.054855
1.534764,-0.293634,0.697925,-0.231267,-0.169507,0.07916,0.139475,-0.09591,-0.153268,0.235328
1.362346,-0.383617,0.504349,-0.242083,-0.149766,0.07075,0.11506,-0.1995,-0.268329,0.226013
1.322102,-0.448322,0.642123,-0.161898,-0.154014,-0.288204,-0.15533,-0.151219,-0.095504,0.170023
1.167572,-0.550867,0.538803,0.085081,-0.245956,-0.201143,-0.252776,-0.159056,-0.072906,0.068453
0.870623,-0.492641,0.715869,0.17419599999999996,-0.161138,-0.271707,-0.259461,-0.078972,-0.119568,-0.01613
1.0884680000000002,0.081806,0.650128,-0.539392,-0.07936,0.275351,0.001684,-0.144648,0.148221,0.124753
1.19563975,-0.299266,0.5707435000000001,-0.4458655,-0.188801,0.34171075,-0.04418925,-0.39167125,-0.01897525,0.169304
1.199761,-0.231537,0.373294,-0.209634,-0.243968,-0.005638999999999998,-0.070087,-0.4676545,-0.0842105,0.2199415
1.1788325,-0.380514,0.4794245,-0.04249649999999999,-0.2853325,-0.176182,-0.17756225,-0.32306425,0.063804,0.139341
1.1198,-0.359844,0.456107,0.126501,-0.348506,-0.224027,-0.137894,-0.351959,0.098603,0.081224
0.91504,0.113486,0.491946,-0.38262,-0.08064599999999998,0.232774,-0.183325,-0.287493,0.076799,0.082329
1.2751115,-0.4791225,0.597851,-0.5049495,-0.26646,0.228817,-0.035241999999999996,-0.437632,-0.10297,0.177617
1.369999,-0.464169,0.592619,-0.294615,-0.30201,0.050336,-0.095241,-0.417746,-0.102435,0.12888500000000003
1.3141224999999999,-0.3190755,0.7565619999999998,-0.08936299999999998,-0.16021,-0.110109,-0.31567900000000004,-0.362994,0.105942,0.168677
1.346689,-0.646863,0.9032770000000002,0.13232600000000003,-0.379189,0.037663,-0.209131,-0.349021,0.02236,0.011441
1.230617,-0.140656,0.238559,-0.280207,0.013333,0.24314,-0.146384,-0.356229,-0.093334,0.144191
1.5060955,-0.3941155,0.4139735,-0.07575799999999999,-0.003261,0.11714,-0.367752,-0.3541645,-0.06057,0.0897745
1.1334050000000002,-0.515344,0.566787,-0.013771,-0.135525,-0.091112,-0.417587,-0.133617,0.124115,-0.027507
1.1311540000000002,-0.533733,0.365662,0.2968295,-0.1618855,-0.154837,-0.3709135,-0.119738,0.0865555,-0.0698095
0.915334,-0.63776,0.579964,0.309014,-0.237463,-0.099908,-0.370466,-0.201949,0.114454,-0.150938
1.446814,-0.318667,0.513474,0.022197,-0.373807,0.19965,0.002386,-0.224626,-0.083509,0.044057
1.6167295,-0.420252,0.3622675,0.0440505,-0.4253805,-0.004076000000000001,0.10684550000000001,-0.213897,-0.2099125,0.0499705
1.578874,-0.559405,0.514297,-0.145325,-0.297971,-0.090508,-0.159668,-0.39647,-0.03436,0.217674
1.4712935,-0.6231169999999999,0.6500170000000001,-0.0459595,-0.3528575,-0.0582125,-0.17698049999999999,-0.430372,0.0374935,0.18071
1.35755,-0.7680869999999999,0.707721,0.209641,-0.364945,-0.065887,-0.190302,-0.305244,-0.028387,0.029089
1.553173,-0.127693,0.391798,-0.438605,-0.241978,0.252099,-0.068874,-0.251354,0.048273,0.175041
1.5281639999999999,-0.419827,0.243786,-0.392085,-0.316276,0.06119675,0.0263625,-0.26441625,-0.09986875,0.12475075
1.500804,-0.560168,0.3149995,-0.3104895,-0.334019,-0.07817599999999998,-0.071532,-0.41146,-0.1875195,0.169875
1.2900425,-0.67485175,0.44043025,-0.18290875,-0.465536,-0.11373149999999997,-0.1400605,-0.305177,0.00275075,0.16340949999999999
0.652378,-0.564846,0.310426,0.285249,-0.104731,-0.331514,-0.236417,-0.131977,-0.04027,0.091554
1.814525,-0.081445,0.406462,0.045165,-0.11607,-0.142007,0.094531,-0.125119,-0.098098,0.192558
1.90607025,-0.184695,0.14831975,0.08024425,-0.0067965,-0.15664424999999998,0.0394165,-0.290566,-0.2448145,0.16664974999999999
2.040594,-0.473913,0.27039650000000004,0.15539999999999998,-0.2184445,-0.2534975,-0.06077299999999999,-0.249388,-0.2034695,0.158031
1.6639825,-0.6880042500000001,0.50836025,0.22833125,-0.29671174999999994,-0.2845825,-0.125365,-0.28114575,-0.013398500000000002,0.20258875
1.772602,-1.017697,0.885766,0.150642,-0.421517,-0.168739,-0.171756,-0.264767,0.075011,0.032363
1.114909,-0.121124,1.015215,-0.435922,-0.312388,0.203715,-0.018818,-0.201491,0.13477,0.174407
1.194319,-0.336587,0.879784,-0.276508,-0.343256,0.174233,-0.042906,-0.32113,0.023484,0.071208
